"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.193,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.138,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.072,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.154,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.181,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.173,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.201,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.22,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.223,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.242,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.239,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.254,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.234,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1980",1.04,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.058,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.335,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.459,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.383,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1985",1.432,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1986",1.425,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1987",1.495,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1988",1.481,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1989",1.566,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1990",1.814,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1991",2.208,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1992",2.567,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1993",2.475,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1994",2.964,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1995",2.619,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1996",2.268,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1997",2.078,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.932,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.828,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.7,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.603,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.563,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.554,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.55,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.523,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.495,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.425,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.41,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.585,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.565,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.502,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.518,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.507,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.487,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.398,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.329,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.226,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1980",2.737,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1981",2.813,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1982",2.789,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1983",2.617,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1984",2.552,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1985",2.536,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1986",2.52,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1987",2.89,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1988",3.181,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1989",3.146,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1990",3.193,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1991",3.26,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1992",3.35,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1993",3.55,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1994",3.819,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1995",3.775,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1996",3.708,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1997",3.636,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1998",3.466,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1999",3.483,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2000",3.395,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2001",3.463,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2002",3.556,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2003",3.671,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2004",3.575,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2005",3.5,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2006",3.454,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2007",3.675,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2008",3.725,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2009",4.06,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2010",3.893,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2011",3.921,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2012",3.804,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2013",3.732,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2014",3.619,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2015",3.519,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2016",3.455,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2017",3.405,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.056,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.057,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.062,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.066,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.064,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.061,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.061,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.058,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.054,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.049,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.042,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.045,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.056,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.067,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.103,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.118,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.133,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.15,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.388,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.373,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.217,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.228,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.241,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.267,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.279,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.278,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.282,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.306,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.366,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.454,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.526,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.512,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.531,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.504,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.449,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.353,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.35,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.363,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.005,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.006,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.005,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.006,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.006,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.007,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.01,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.011,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.014,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.019,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.022,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.021,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.054,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.063,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.254,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.268,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.28,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.296,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.597,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.588,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.582,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.565,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.573,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.58,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.588,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.786,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.79,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.854,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.987,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.116,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.147,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.152,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2012",1.141,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.135,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.141,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.148,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.095,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.189,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2018",1.215,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.096,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.113,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.078,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.079,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.491,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.433,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.446,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.453,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.466,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.401,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.387,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.376,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.373,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.376,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.431,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.406,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.422,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.464,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.5,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.531,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.522,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.549,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.58,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1980",1.782,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1985",1.85,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1988",2.397,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1989",2.581,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1990",2.689,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1991",3.031,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1992",3.35,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1993",3.436,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1994",3.551,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1995",3.477,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1996",3.394,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1997",3.264,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1998",3.441,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1999",3.422,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2000",2.996,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2001",3.128,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2002",3.024,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2003",3.072,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2004",2.969,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2005",2.79,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2006",2.691,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2007",2.745,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2008",2.727,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2009",3.185,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2010",3.149,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2011",3.109,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2012",3.047,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2013",3.088,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2014",3.161,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2015",3.266,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2016",3.36,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2017",3.242,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.363,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.41,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.348,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.362,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.39,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.416,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.44,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.436,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.45,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.443,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.368,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.38,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.41,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.41,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.412,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.428,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.426,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.427,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.429,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.434,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.459,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.547,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.63,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.627,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.641,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.659,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.682,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.692,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.711,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.702,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1980",0.928,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.124,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1982",0.979,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1983",0.94,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1984",0.865,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1985",0.764,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1986",0.655,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1987",0.61,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1988",0.62,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1989",0.712,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1990",0.644,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1991",0.5,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1992",0.493,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1993",0.453,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1994",0.419,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1995",0.441,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1996",0.47,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1997",0.526,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1998",0.543,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1999",0.619,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2000",0.607,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2001",0.631,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2002",0.596,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2003",0.627,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.633,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.611,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.636,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.687,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2008",0.693,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2009",0.824,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2010",0.691,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.71,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.736,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.77,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.11,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.29,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.312,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.351,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.214,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.226,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.25,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.274,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.253,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.287,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.326,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.309,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.318,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.451,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.427,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.419,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.38,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.394,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.343,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.806,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.794,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.813,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.809,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1980",2.811,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1981",2.866,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1982",2.838,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1983",2.622,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1984",2.498,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1985",2.431,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1986",2.408,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1987",2.288,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1988",2.179,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1989",2.071,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1990",2.109,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1991",2.111,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1992",2.109,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1993",2.141,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1994",2.062,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1995",2.042,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1996",2.046,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1997",2.159,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.943,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.877,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.743,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.745,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.732,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.755,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.706,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.678,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.668,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.711,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.711,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.822,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.784,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.8,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.826,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.828,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.824,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.758,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.722,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.709,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1987",0.766,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1988",0.597,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1989",0.505,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1990",0.516,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1991",0.504,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1992",0.474,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1993",0.46,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1994",0.445,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1995",0.42,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1996",0.441,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1997",0.456,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1998",0.495,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","1999",0.713,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2000",1.139,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2001",1.011,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2002",1.022,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2003",0.997,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2004",0.977,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2005",0.836,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2006",0.819,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2007",0.948,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2008",1.15,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2009",1.674,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2010",1.48,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2011",1.304,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2012",1.368,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2013",1.41,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2014",1.526,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2015",1.702,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2016",1.786,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2017",1.772,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2018",1.723,
"CHL","FAMPUBEXP","TOT","PC_GDP","A","2019",1.721,
"IRL","FAMPUBEXP","TOT","PC_GDP","A","1980",1.051,
